60728,47336,39293,34367,41510,33745,9430,35306,14056,21687,0,37304,28481,68997,52996,14847,60258,69695,82361,42728,82361,82361,46830,220122,59010,58816,74870,74954,83373,87958,175526,122009,122559,133954,150182,156885,156170,155246,165057,173360,177431,183083,182950,182625,150064,229855,178816,139113,147762,195596,207220,187588,162628,217708,172433,193006,193575,215530,168206,189651,197042,204604,207597,207597,217708,237194,237490,243787,268978,279466,267699,281918,313150,229855,251682,277204,243787,215530,305395,267699,273654,321316,272654,345853,316870,333109,332460,336939,366351,362570,372607,392603,403879,420531,417172,389335,329026,341486,337672,328952,364199,346704,346372,381426,335689,413666,390734,389605,408069,342169,339160,360647,364743,345918,376129,317439,313379,321064,317436,337602,373232,354720,371796,370842,374531,344724,363218,362756,347077,330600,297019,369566,381414,354746,340565,328964,327669,359891,350226,300958,329592,387810,387810,399160,385222,393595,396400,381063,384086,372512,380371,379590,386708,393956,385638,368569,369973,380921,385008,384109,390084,385929,384989,405426,401239,407060,410603,415055,425231,428094,435642,438892,435789
88112,74720,69575,61751,65681,56186,44437,59758,39294,45644,36846,0,8873,52866,53308,22222,60570,66750,67576,38569,67576,67576,14404,189212,29400,41112,56137,67859,76278,80863,168258,114914,115464,126859,143087,149790,149075,148151,157962,166265,170336,175988,175855,175530,142969,222760,171721,132018,140667,188501,200125,180493,155533,202089,165338,185911,186480,208435,161111,182556,166132,197509,176687,176687,202089,221802,230395,236692,261883,272371,260604,274823,306055,222760,244587,270109,236692,208435,298300,260604,266559,314221,265559,338758,309775,326014,325365,329844,359256,355475,365512,385508,396784,413436,410077,382240,321931,334391,330577,321857,357104,339609,339277,374331,328594,406571,383639,382510,400974,335074,332065,353552,357648,338823,369034,286529,282469,290154,286526,306692,342322,323810,340886,339932,343621,313814,332308,331846,316167,299690,266109,338656,350504,323836,309655,298054,296759,328981,319316,270048,298682,356900,356900,368250,354312,362685,365490,350153,353175,341601,349461,348680,355798,363046,354728,337659,339063,350011,354098,353199,359174,355019,354079,374516,370329,376150,379693,384145,394321,397184,404732,407982,404879
82062,68670,63525,55701,59631,50136,35840,51787,30697,37047,28249,9099,0,46816,47257,13625,54519,60700,61526,32519,61526,61526,23295,193916,38291,50003,65028,76750,85169,89754,177149,123805,124355,135750,151978,158681,157966,157042,166853,175156,179227,184879,184746,184421,151860,231651,180612,140909,149558,197392,209016,189384,164424,206793,174229,194802,195371,217326,162475,191447,170836,206400,181391,181391,206793,226506,239286,245583,270774,281262,269495,283714,314946,231651,253478,279000,245583,217326,307191,269495,275450,323112,274450,347649,318666,334905,334256,338735,368147,364366,374403,394399,405675,422327,418968,391131,330822,343282,339468,330748,365995,348500,348168,383222,337485,415462,392530,391401,409865,343965,340956,362443,366539,347714,377925,291233,287173,294858,291230,311396,347026,328514,345590,344636,348325,318518,337012,336550,320871,304394,270813,343360,355208,328540,314359,302758,301463,333685,324020,274752,303386,361604,361604,372954,359016,367389,370194,354857,357880,346306,354165,353384,360502,367750,359432,342363,343767,354715,358802,357903,363878,359723,358783,379220,375033,380854,384397,388849,399025,401888,409436,412686,409583
112527,99135,93990,86166,90097,80602,73675,84173,53301,73952,66432,51108,44832,0,21788,54059,21373,19376,24939,26022,24939,24939,52403,205554,64933,76645,91670,103392,111811,116396,203791,150447,150997,162392,178620,185323,184608,183684,193495,201798,205869,211521,211388,205984,178502,258293,192332,167551,176200,224034,235658,216026,184457,218431,200871,221444,220691,242117,174113,207429,182474,233042,193028,193028,218431,238144,255268,270374,295565,307904,296137,310356,341588,258293,280120,305642,270374,242117,333833,296137,302092,349754,301092,374291,345308,361547,360898,365377,394789,391008,401045,421041,432317,448969,445610,417773,357464,369924,366110,357390,392637,375142,374810,409864,364127,442104,419172,418043,436507,370607,367598,389085,393181,374356,404567,302871,298810,306495,302868,323034,358663,340152,357228,356274,359963,330156,348650,348188,332508,316032,282450,354998,366846,340177,325996,314396,313101,345323,335658,286390,315023,373242,373242,384592,370654,379026,381832,366495,369517,357943,365803,365022,372140,379388,371070,354001,355405,366353,370440,369541,375516,371360,370420,390858,386670,392491,396034,400487,410663,413526,421074,424324,421221
109000,95608,87566,82639,89783,82134,60409,85706,39686,71357,52817,52641,46365,22496,0,47935,7262,19144,29365,17878,29365,29365,67045,222846,82041,93753,108778,120500,128919,133504,220899,167555,168105,179500,195728,202431,201716,200792,210603,218906,222977,228629,228496,223276,195610,275401,209624,184659,193308,241142,252766,233134,201749,235723,217979,238552,237983,259409,191405,224721,199766,250150,210321,210321,235723,255436,272560,287666,312857,325012,313245,327464,358696,275401,297228,322750,287666,259409,350941,313245,319200,366862,318200,391399,362416,378655,378006,382485,411897,408116,418153,438149,449425,466077,462718,434881,374572,387032,383218,374498,409745,392250,391918,426972,381235,459212,436280,435151,453615,387715,384706,406193,410289,391464,421675,320163,316103,323788,320160,340326,375956,357444,374520,373566,377255,347448,365942,365480,349801,333324,299743,372290,384138,357470,343289,331688,330393,362615,352950,303682,332316,390534,390534,401884,387946,396319,399124,383787,386809,375235,383095,382314,389432,396680,388362,371293,372697,383645,387732,386833,392808,388653,387713,408150,403963,409784,413327,417779,427955,430818,438366,441616,438513
69798,56107,51261,43437,46095,36600,22215,38162,20035,23422,14624,22457,13634,55528,47178,0,54440,66322,70238,29855,70238,70238,31983,207274,46719,58431,73456,77590,86009,90594,178162,124645,125195,136590,152818,159521,158806,157882,167693,175996,180067,185719,185586,185261,152700,232491,181452,141749,150398,198232,209856,190224,165264,220151,175069,195642,196211,218166,170842,192287,184194,207240,194749,194749,220151,239830,240126,246423,271614,282102,270335,284554,315786,232491,254318,279840,246423,218166,308031,270335,276290,323952,275290,348489,319506,335745,335096,339575,368987,365206,375243,395239,406515,423167,419808,391971,331662,344122,340308,331588,366835,349340,349008,384062,338325,416302,393370,392241,410705,344805,341796,363283,367379,348554,378765,304591,300531,308216,304588,324754,360384,341872,358948,357994,361684,331877,350370,349909,334229,317753,284171,356718,368566,341898,327717,316116,314821,347043,337378,288110,316744,374963,374963,386312,372374,380747,383552,368215,371238,359664,367523,366742,373860,381108,372790,355721,357125,368073,372160,371261,377236,373081,372141,392578,388391,394212,397755,402207,412383,415246,422794,426044,422941
116049,102657,94615,89688,96832,89479,67458,93051,46735,78406,59866,59986,53710,21779,7345,54984,0,12084,22103,24927,22103,22103,72772,225922,85301,97013,112038,123760,132179,136764,224159,170815,171365,182760,198988,205691,204976,204052,213863,222166,226237,231889,231756,226352,198870,278661,212700,187919,196568,244402,256026,236394,204825,238799,221239,241812,241059,262485,194481,227797,202842,253410,213397,213397,238799,258512,275636,290742,315933,328272,316505,330724,361956,278661,300488,326010,290742,262485,354201,316505,322460,370122,321460,394659,365676,381915,381266,385745,415157,411376,421413,441409,452685,469337,465978,438141,377832,390292,386478,377758,413005,395510,395178,430232,384495,462472,439540,438411,456875,390975,387966,409453,413549,394724,424935,323239,319179,326864,323236,343402,379032,360520,377596,376642,380331,350524,369018,368556,352877,336400,302819,375366,387214,360546,346365,334764,333469,365691,356026,306758,335392,393610,393610,404960,391022,399395,402200,386863,389885,378311,386171,385390,392508,399756,391438,374369,375773,386721,390808,389909,395884,391729,390789,411226,407039,412860,416403,420855,431031,433894,441442,444692,441589
125977,112585,104543,99616,106588,97093,77386,100664,56663,89643,69794,67599,61323,19678,19203,67134,12150,0,12982,37077,12982,12982,70670,223821,83200,94912,109937,121659,130078,134663,222058,168714,169264,180659,196887,203590,202875,201951,211762,220065,224136,229788,229655,224251,196769,276560,210599,185818,194467,242301,253925,234293,202724,236698,219138,239711,238958,260384,192380,225696,200741,251309,211295,211295,236698,256411,273535,288641,313832,326171,314404,328623,359855,276560,298387,323909,288641,260384,352100,314404,320359,368021,319359,392558,363575,379814,379165,383644,413056,409275,419312,439308,450584,467236,463877,436040,375731,388191,384377,375657,410904,393409,393077,428131,382394,460371,437439,436310,454774,388874,385865,407352,411448,392623,422834,321138,317077,324762,321135,341301,376930,358418,375495,374541,378230,348423,366917,366455,350775,334299,300717,373265,385113,358444,344263,332662,331368,363590,353925,304657,333290,391509,391509,402859,388921,397293,400099,384762,387784,376210,384070,383289,390407,397655,389337,372268,373672,384620,388707,387808,393783,389627,388687,409125,404937,410758,414301,418754,428930,431793,439341,442591,439488
129247,115855,110710,102886,106816,97321,89481,100893,68758,90672,81889,67828,61552,21594,29368,70779,22023,12979,0,42742,0,0,70899,224049,83429,95141,110166,121888,130307,134892,222287,168943,169493,180888,197116,203819,203104,202180,211991,220294,224365,230017,229884,224480,196998,276789,210828,186047,194696,242530,254154,234522,202953,236927,219367,239940,239187,260613,192609,225925,200969,251538,211524,211524,236927,256640,273764,288870,314061,326400,314633,328852,360084,276789,298616,324138,288870,260613,352329,314633,320588,368250,319588,392787,363804,380043,379394,383873,413285,409504,419541,439537,450813,467465,464106,436269,375960,388420,384606,375886,411133,393638,393306,428360,382623,460600,437668,436539,455003,389103,386094,407581,411677,392852,423063,321366,317306,324991,321364,341530,377159,358647,375724,374769,378459,348652,367145,366684,351004,334528,300946,373494,385341,358673,344492,332891,331597,363819,354154,304886,333519,391738,391738,403087,389150,397522,400328,384990,388013,376439,384298,383517,390635,397883,389565,372496,373900,384848,388935,388036,394011,389856,388916,409353,405166,410987,414530,418982,429158,432021,439569,442819,439716
98479,85087,77045,72118,76152,66657,49888,68219,29165,53479,42296,38227,31951,28447,17323,30057,24585,36467,43157,0,43157,43157,52630,225867,67626,79338,94363,106085,114504,119089,206484,153140,153690,165085,181313,188016,187301,186377,196188,204491,208562,214214,214081,213756,181195,260986,209947,170244,178893,226727,238351,218719,193759,238744,203564,224137,224706,246661,194426,220782,202787,235735,213342,213342,238744,258457,268621,274918,300109,310597,298830,313049,344281,260986,282813,308335,274918,246661,336526,298830,304785,352447,303785,376984,348001,364240,363591,368070,397482,393701,403738,423734,435010,451662,448303,420466,360157,372617,368803,360083,395330,377835,377503,412557,366820,444797,421865,420736,439200,373300,370291,391778,395874,377049,407260,323184,319124,326809,323181,343347,378977,360465,377541,376587,380276,350469,368963,368501,352822,336345,302764,375311,387159,360491,346310,334709,333414,365636,355971,306703,335337,393555,393555,404905,390967,399340,402145,386808,389831,378257,386116,385335,392453,399701,391383,374314,375718,386666,390753,389854,395829,391674,390734,411171,406984,412805,416348,420800,430976,433839,441387,444637,441534
129247,115855,110710,102886,106816,97321,89481,100893,68758,90672,81889,67828,61552,21594,29368,70779,22023,12979,0,42742,0,0,70899,224049,83429,95141,110166,121888,130307,134892,222287,168943,169493,180888,197116,203819,203104,202180,211991,220294,224365,230017,229884,224480,196998,276789,210828,186047,194696,242530,254154,234522,202953,236927,219367,239940,239187,260613,192609,225925,200969,251538,211524,211524,236927,256640,273764,288870,314061,326400,314633,328852,360084,276789,298616,324138,288870,260613,352329,314633,320588,368250,319588,392787,363804,380043,379394,383873,413285,409504,419541,439537,450813,467465,464106,436269,375960,388420,384606,375886,411133,393638,393306,428360,382623,460600,437668,436539,455003,389103,386094,407581,411677,392852,423063,321366,317306,324991,321364,341530,377159,358647,375724,374769,378459,348652,367145,366684,351004,334528,300946,373494,385341,358673,344492,332891,331597,363819,354154,304886,333519,391738,391738,403087,389150,397522,400328,384990,388013,376439,384298,383517,390635,397883,389565,372496,373900,384848,388935,388036,394011,389856,388916,409353,405166,410987,414530,418982,429158,432021,439569,442819,439716
129247,115855,110710,102886,106816,97321,89481,100893,68758,90672,81889,67828,61552,21594,29368,70779,22023,12979,0,42742,0,0,70899,224049,83429,95141,110166,121888,130307,134892,222287,168943,169493,180888,197116,203819,203104,202180,211991,220294,224365,230017,229884,224480,196998,276789,210828,186047,194696,242530,254154,234522,202953,236927,219367,239940,239187,260613,192609,225925,200969,251538,211524,211524,236927,256640,273764,288870,314061,326400,314633,328852,360084,276789,298616,324138,288870,260613,352329,314633,320588,368250,319588,392787,363804,380043,379394,383873,413285,409504,419541,439537,450813,467465,464106,436269,375960,388420,384606,375886,411133,393638,393306,428360,382623,460600,437668,436539,455003,389103,386094,407581,411677,392852,423063,321366,317306,324991,321364,341530,377159,358647,375724,374769,378459,348652,367145,366684,351004,334528,300946,373494,385341,358673,344492,332891,331597,363819,354154,304886,333519,391738,391738,403087,389150,397522,400328,384990,388013,376439,384298,383517,390635,397883,389565,372496,373900,384848,388935,388036,394011,389856,388916,409353,405166,410987,414530,418982,429158,432021,439569,442819,439716
84103,70130,65566,57742,60118,50623,49643,50925,51593,37727,45416,15580,23293,54068,68888,32021,72916,70920,71746,54148,71746,71746,0,176300,14996,26708,41733,53455,61874,66459,153854,100510,101060,112455,128683,135386,134671,133747,143558,151861,155932,161584,161451,161126,128565,208356,157317,117614,126263,174097,185721,166089,141129,189177,150934,171507,172076,194031,146707,168152,153220,183105,163775,163775,189177,208890,215991,222288,247479,257967,246200,260419,291651,208356,230183,255705,222288,194031,283896,246200,252155,299817,251155,324354,295371,311610,310961,315440,344852,341071,351108,371104,382380,399032,395673,367836,307527,319987,316173,307453,342700,325205,324873,359927,314190,392167,369235,368106,386570,320670,317661,339148,343244,324419,354630,273617,269557,277242,273614,293780,329410,310898,327974,327020,330709,300902,319396,318934,303255,286778,253197,325744,337592,310924,296743,285142,283847,316069,306404,257136,285770,343988,343988,355338,341400,349773,352578,337241,340264,328690,336549,335768,342886,350134,341816,324747,326151,337099,341186,340287,346262,342107,341167,361604,357417,363238,366781,371233,381409,384272,391820,395070,391967
231034,224631,223142,216730,212608,208865,219005,202412,222288,202092,219840,187542,191868,206551,226381,205216,225399,223403,224229,224387,224229,224229,176251,0,173783,162152,158932,146703,140308,137864,190178,120620,127779,138483,127186,133889,146470,155881,150827,150374,154284,155601,155468,72890,75397,89219,57530,102021,103042,77051,92548,150131,63049,26915,93627,99653,74171,66133,63378,60059,26694,140328,18925,18925,26915,46628,68362,87840,111459,128982,130476,159387,176652,89219,112606,162818,87840,66133,187204,130476,155463,170926,144813,202954,208577,196433,195418,213421,239366,225528,229214,243667,250212,258537,252907,225125,208487,191002,219481,186053,219667,196220,230092,242369,214990,252352,240250,247203,259426,191685,183113,210163,213311,195435,203771,101177,97117,104802,101174,121340,156970,138458,155534,154580,158270,128463,146956,146494,130815,114339,80757,153304,165152,138484,124303,112702,111407,143629,133964,84696,113330,171548,171548,182898,168960,177333,180138,164801,167824,156250,164109,163328,170446,177694,169376,152307,153711,164659,168746,167847,173822,169667,168727,189164,184977,190798,194341,198793,208969,211832,219380,222630,219527
87263,73573,68726,60902,63157,54066,58942,52961,67000,41169,59434,31295,39008,66277,84603,46965,85126,83129,83955,69863,83955,83955,15715,167779,0,11712,26737,38459,46878,51463,138858,85514,86064,97459,113687,120390,119675,118751,128562,136865,140936,146588,146455,146130,113569,193360,142321,102618,111267,159101,170725,151093,126133,180657,135938,156511,157080,179035,131711,153156,144699,168109,155254,155254,180657,200370,200995,207292,232483,242971,231204,245423,276655,193360,215187,240709,207292,179035,268900,231204,237159,284821,236159,309358,280375,296614,295965,300444,329856,326075,336112,356108,367384,384036,380677,352840,292531,304991,301177,292457,327704,310209,309877,344931,299194,377171,354239,353110,371574,305674,302665,324152,328248,309423,339634,265097,261036,268721,265094,285260,320889,302377,319454,318499,322189,292382,310875,310414,294734,278258,244676,317224,329071,302403,288222,276621,275327,307549,297884,248616,277249,335468,335468,346817,332880,341252,344058,328720,331743,320169,328028,327247,334365,341613,333295,316226,317631,328578,332665,331766,337741,333586,332646,353084,348896,354717,358260,362713,372889,375752,383300,386550,383447
90617,76926,72080,64256,66510,57419,62013,56314,72581,44523,58525,42457,50170,77439,95765,58127,96288,94291,95118,81025,95118,95118,26877,161306,11631,0,16054,27776,36195,40780,128174,74831,75381,86776,103004,109707,108992,108068,117879,126182,130253,135905,135772,135447,102886,182677,131638,91935,100584,148418,160042,140410,115450,170530,125255,145828,146397,168352,121028,142473,138226,157426,148781,148781,170530,190016,190312,196609,221800,232288,220521,234740,265972,182677,204504,230026,196609,168352,258217,220521,226476,274138,225476,298675,269692,285931,285282,289761,319173,315392,325429,345425,356701,373353,369994,342157,281848,294308,290494,281774,317021,299526,299194,334248,288511,366488,343556,342427,360891,294991,291982,313469,317565,298740,328951,258623,254563,262248,258620,278786,314416,295904,312980,312026,315715,285908,304402,303940,288261,271784,238203,310750,322598,295930,281749,270148,268853,301075,291410,242142,270776,328994,328994,340344,326406,334779,337584,322247,325270,313696,321555,320774,327892,335140,326822,309753,311157,322105,326192,325293,331268,327113,326173,346610,342423,348244,351787,356239,366415,369278,376826,380076,376973
99698,85621,84419,78011,73598,70146,77823,63692,86980,60333,72924,57950,65663,92932,111258,73620,111781,109784,110610,96518,110610,110610,42370,160886,27124,15810,0,12222,20641,25226,112620,59277,59827,71222,87450,94153,93438,92514,102325,110628,114699,120351,120218,119893,87332,167123,116084,76381,85030,132864,144488,124856,99896,154976,109701,130274,130843,152798,105474,126919,139430,141872,148361,148361,154976,174462,174758,181055,206246,216734,204967,219186,250418,167123,188950,214472,181055,152798,242663,204967,210922,258584,209922,283121,254138,270377,269728,274207,303619,299838,309875,329871,341147,357799,354440,326603,266294,278754,274940,266220,301467,283972,283640,318694,272957,350934,328002,326873,345337,279437,276428,297915,302011,283186,313397,258203,254143,261828,258200,278366,313996,295484,312560,311606,315296,285489,303982,303521,287841,271365,237783,310330,322178,295510,281329,269728,268433,300655,290990,241722,270356,328575,328575,339924,325986,334359,337164,321827,324850,313276,321135,320354,327472,334720,326402,309333,310737,321685,325772,324873,330848,326693,325753,346190,342003,347824,351367,355819,365995,368858,376406,379656,376553
